千葉大学	情報・データサイエンス学部	57.5
千葉大学	医学部	67.5
千葉大学	薬学部	65.0
千葉大学	看護学部	52.5
筑波大学	人文・文化学群	63.75
筑波大学	社会・国際学群	63.75
筑波大学	人間学群	63.75
筑波大学	理工学群	57.5
筑波大学	情報学群	60.0
筑波大学	生命環境学群	56.25
筑波大学	医学部	65.0
筑波大学	医学群	60.0
筑波大学	芸術専門学群	60.0
都留文科大学	文学部	51.25
都留文科大学	教養学部	50.0
電気通信大学	情報理工学域	53.75
東京海洋大学	海洋生命科学部	53.75
東京海洋大学	海洋工学部	51.25
東京海洋大学	海洋資源環境学部	53.75
東京外国語大学	言語文化学部	61.25
東京外国語大学	国際社会学部	61.25
東京外国語大学	国際日本学部	60.0
東京学芸大学	教育学部	56.25
東京芸術大学	美術学部	60.0
東京芸術大学	音楽学部	55.0
東京大学	法学部	67.5
東京大学	経済学部	67.5
東京大学	文学部	67.5
東京大学	教育学部	67.5
東京大学	教養学部	67.5
東京大学	理学部	67.5
東京大学	工学部	67.5
東京大学	農学部	67.5
東京大学	医学部	72.5
東京大学	薬学部	67.5
東京都立大学	人文社会学部	57.5
東京都立大学	法学部	60.0
東京都立大学	経済経営学部	58.75
東京都立大学	都市環境学部	55.0
東京都立大学	システムデザイン学部	55.0
東京都立大学	理学部	53.75
東京都立大学	健康福祉学部	52.5
東京農工大学	農学部	56.25
東京農工大学	工学部	55.0
東北大学	法学部	60.0
東北大学	経済学部	60.0
東北大学	文学部	60.0
東北大学	教育学部	60.0
東北大学	農学部	60.0
東北大学	理学部	58.75
東北大学	工学部	60.0
東北大学	薬学部	60.0
東北大学	医学部	60.0
東北大学	歯学部	55.0
徳島大学	総合科学部	47.5
徳島大学	理工学部	45.0
徳島大学	生物資源産業学部	42.5
徳島大学	医学部	53.75
徳島大学	歯学部	51.25
徳島大学	薬学部	55.0
鳥取大学	地域学部	46.25
鳥取大学	工学部	45.0
鳥取大学	農学部	53.75
鳥取大学	医学部	55.0
富山大学	人文学部	52.5
富山大学	経済学部	50.0
富山大学	教育学部	50.0
富山大学	理学部	50.0
富山大学	工学部	45.0
富山大学	都市デザイン学部	45.0
富山大学	医学部	55.0
富山大学	薬学部	52.5
長崎大学	経済学部	45.0
長崎大学	教育学部	48.75
長崎大学	多文化社会学部	48.75
長崎大学	工学部	43.75
長崎大学	水産学部	47.5
長崎大学	環境科学部	46.25
長崎大学	情報データ科学部	42.5
長崎大学	医学部	55.0
長崎大学	歯学部	55.0
長崎大学	薬学部	55.0
名古屋工業大学	工学部第一部	56.25
名古屋市立大学	経済学部	62.5
名古屋市立大学	人文社会学部	55.0
名古屋市立大学	芸術工学部	51.25
名古屋市立大学	総合生命理学部	55.0
名古屋市立大学	データサイエンス学部	52.5
名古屋市立大学	医学部	57.5
名古屋市立大学	薬学部	61.25
名古屋大学	法学部	60.0
名古屋大学	経済学部	60.0
名古屋大学	文学部	62.5
名古屋大学	教育学部	62.5
名古屋大学	理学部	57.5
名古屋大学	工学部	58.75
名古屋大学	農学部	57.5
名古屋大学	情報学部	61.25
名古屋大学	医学部	60.0
奈良県立医科大学	医学部	70.0
奈良女子大学	文学部	57.5
奈良女子大学	生活環境学部	56.25
奈良女子大学	理学部	50.0
奈良女子大学	工学部	52.5
新潟大学	法学部	47.5
新潟大学	経済科学部	47.5
新潟大学	人文学部	50.0
新潟大学	教育学部	46.25
新潟大学	理学部	45.0
新潟大学	工学部	45.0
新潟大学	農学部	47.5
新潟大学	創生学部	50.0
新潟大学	医学部	56.25
新潟大学	歯学部	48.75
浜松医科大学	医学部	56.25
一橋大学	法学部	67.5
一橋大学	経済学部	65.0
一橋大学	商学部	65.0
一橋大学	社会学部	67.5
一橋大学	ソーシャル・データサイエンス学部	67.5
兵庫県立大学	国際商経学部	52.5
兵庫県立大学	社会情報科学部	52.5
兵庫県立大学	環境人間学部	51.25
兵庫県立大学	工学部	46.25
兵庫県立大学	理学部	53.75
弘前大学	人文社会科学部	48.75
弘前大学	教育学部	47.5
弘前大学	理工学部	45.0
弘前大学	農学生命科学部	46.25
弘前大学	医学部	55.0
広島大学	法学部	55.0
広島大学	経済学部	50.0
広島大学	文学部	57.5
広島大学	教育学部	53.75
広島大学	理学部	52.5
広島大学	工学部	51.25
広島大学	生物生産学部	50.0
広島大学	総合科学部	55.0
広島大学	情報科学部	53.75
広島大学	医学部	56.25
広島大学	歯学部	51.25
広島大学	薬学部	57.5
福井大学	教育学部	48.75
福井大学	国際地域学部	50.0
福井大学	工学部	46.25
福井大学	医学部	60.0
福島県立医科大学	医学部	62.5
福島県立医科大学	保健科学学部	50.0
北海道大学	文学部	60.0
北海道大学	教育学部	60.0
北海道大学	法学部	60.0
北海道大学	経済学部	61.25
北海道大学	理学部	63.75
北海道大学	工学部	61.25
北海道大学	農学部	57.5
北海道大学	水産学部	56.25
北海道大学	薬学部	56.25
北海道大学	歯学部	55.0
北海道大学	医学部	57.5
北海道大学	獣医学部	60.0
三重大学	人文学部	55.0
三重大学	教育学部	50.0
三重大学	工学部	50.0
三重大学	生物資源学部	48.75
三重大学	医学部	56.25
宮崎大学	教育学部	45.0
宮崎大学	工学部	42.5
宮崎大学	農学部	53.75
宮崎大学	医学部	62.5
山形大学	人文社会科学部	51.25
山形大学	地域教育文化学部	48.75
山形大学	理学部	47.5
山形大学	農学部	47.5
山形大学	工学部	43.75
山形大学	医学部	55.0
山口大学	経済学部	47.5
山口大学	人文学部	50.0
山口大学	教育学部	47.5
山口大学	国際総合科学部	45.0
山口大学	理学部	50.0
山口大学	農学部	46.25
山口大学	工学部	43.75
山口大学	医学部	55.0
山口大学	共同獣医学部	60.0
山梨大学	教育学部	46.25
山梨大学	工学部	42.5
山梨大学	生命環境学部	45.0
山梨大学	医学部	67.5
横浜国立大学	経済学部	62.5
横浜国立大学	経営学部	63.75
横浜国立大学	理工学部	57.5
横浜国立大学	都市科学部	58.75
横浜市立大学	国際教養学部	58.75
横浜市立大学	国際商学部	58.75
横浜市立大学	理学部	51.25
横浜市立大学	データサイエンス学部	55.0
横浜市立大学	医学部	67.5
琉球大学	人文社会学部	45.0
琉球大学	教育学部	46.25
琉球大学	国際地域創造学部	43.75
琉球大学	理学部	42.5
琉球大学	工学部	40.0
琉球大学	農学部	42.5
琉球大学	医学部	55.0
和歌山県立医科大学	医学部	62.5
和歌山県立医科大学	薬学部	55.0
